COUNTRY,Country,ECO_SECTOR,Economic,GENDER,Gender,OCCUP_RATE,Occupation,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SVK,Slovak Republic,EPRO,Processing,MAL,Male,FU,Full time,2016,2016,NBR,Number,0,Units,,,266,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,602,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,568,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,434,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,383,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,369,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,389,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,393,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,404,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,PA,Part time,2008,2008,NBR,Number,0,Units,,,5,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,PA,Part time,2009,2009,NBR,Number,0,Units,,,1,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,PA,Part time,2012,2012,NBR,Number,0,Units,,,16,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,PA,Part time,2013,2013,NBR,Number,0,Units,,,12,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,PA,Part time,2014,2014,NBR,Number,0,Units,,,15,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,PA,Part time,2015,2015,NBR,Number,0,Units,,,10,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,PA,Part time,2016,2016,NBR,Number,0,Units,,,10,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,FU,Full time,2008,2008,NBR,Number,0,Units,,,597,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,FU,Full time,2009,2009,NBR,Number,0,Units,,,567,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,FU,Full time,2012,2012,NBR,Number,0,Units,,,367,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,FU,Full time,2013,2013,NBR,Number,0,Units,,,357,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,FU,Full time,2014,2014,NBR,Number,0,Units,,,374,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,383,,
SVK,Slovak Republic,EPRO,Processing,FEM,Female,FU,Full time,2016,2016,NBR,Number,0,Units,,,394,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,36709,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,35236,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,33069,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,31387,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,39056,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,41062,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,37493,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,28196,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,27218,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,26785,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,25863,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,24744,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,22823,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2005,2005,NBR,Number,0,Units,,,3701,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2006,2006,NBR,Number,0,Units,,,4641,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2007,2007,NBR,Number,0,Units,,,4243,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2011,2011,NBR,Number,0,Units,,,357,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2012,2012,NBR,Number,0,Units,,,4929,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2013,2013,NBR,Number,0,Units,,,5152,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2014,2014,NBR,Number,0,Units,,,4970,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2015,2015,NBR,Number,0,Units,,,4912,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2016,2016,NBR,Number,0,Units,,,5038,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2017,2017,NBR,Number,0,Units,,,4842,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2005,2005,NBR,Number,0,Units,,,33008,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2006,2006,NBR,Number,0,Units,,,30595,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2007,2007,NBR,Number,0,Units,,,28826,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,31387,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,39056,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,41062,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,37136,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,23267,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,22066,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,21815,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2015,2015,NBR,Number,0,Units,,,20951,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2016,2016,NBR,Number,0,Units,,,19706,,
ESP,Spain,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2017,2017,NBR,Number,0,Units,,,17981,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,34506,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,33034,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,31044,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,31023,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,38417,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,40529,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,36244,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,26710,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,25774,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,25382,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,24436,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,23270,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,21575,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,PA,Part time,2005,2005,NBR,Number,0,Units,,,3482,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,PA,Part time,2006,2006,NBR,Number,0,Units,,,4408,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,PA,Part time,2007,2007,NBR,Number,0,Units,,,4009,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,PA,Part time,2011,2011,NBR,Number,0,Units,,,283,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,PA,Part time,2012,2012,NBR,Number,0,Units,,,4779,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,PA,Part time,2013,2013,NBR,Number,0,Units,,,4974,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,PA,Part time,2014,2014,NBR,Number,0,Units,,,4770,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,PA,Part time,2015,2015,NBR,Number,0,Units,,,4716,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,PA,Part time,2016,2016,NBR,Number,0,Units,,,4850,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,PA,Part time,2017,2017,NBR,Number,0,Units,,,4713,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2005,2005,NBR,Number,0,Units,,,31024,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2006,2006,NBR,Number,0,Units,,,28626,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2007,2007,NBR,Number,0,Units,,,27035,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2008,2008,NBR,Number,0,Units,,,31023,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2009,2009,NBR,Number,0,Units,,,38417,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2010,2010,NBR,Number,0,Units,,,40529,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2011,2011,NBR,Number,0,Units,,,35961,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2012,2012,NBR,Number,0,Units,,,21931,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2013,2013,NBR,Number,0,Units,,,20800,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2014,2014,NBR,Number,0,Units,,,20612,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2015,2015,NBR,Number,0,Units,,,19720,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2016,2016,NBR,Number,0,Units,,,18420,,
ESP,Spain,EFIS,Fishing Sector,MAL,Male,FU,Full time,2017,2017,NBR,Number,0,Units,,,16862,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,2203,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,2202,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,2025,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,364,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,639,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,533,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,1249,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,1486,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,1444,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,1403,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,1427,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,1474,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,1248,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,PA,Part time,2005,2005,NBR,Number,0,Units,,,219,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,PA,Part time,2006,2006,NBR,Number,0,Units,,,233,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,PA,Part time,2007,2007,NBR,Number,0,Units,,,234,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,PA,Part time,2011,2011,NBR,Number,0,Units,,,74,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,PA,Part time,2012,2012,NBR,Number,0,Units,,,150,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,PA,Part time,2013,2013,NBR,Number,0,Units,,,178,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,PA,Part time,2014,2014,NBR,Number,0,Units,,,200,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,PA,Part time,2015,2015,NBR,Number,0,Units,,,196,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,PA,Part time,2016,2016,NBR,Number,0,Units,,,188,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,PA,Part time,2017,2017,NBR,Number,0,Units,,,129,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2005,2005,NBR,Number,0,Units,,,1984,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2006,2006,NBR,Number,0,Units,,,1969,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2007,2007,NBR,Number,0,Units,,,1791,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2008,2008,NBR,Number,0,Units,,,364,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2009,2009,NBR,Number,0,Units,,,639,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2010,2010,NBR,Number,0,Units,,,533,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2011,2011,NBR,Number,0,Units,,,1175,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2012,2012,NBR,Number,0,Units,,,1336,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2013,2013,NBR,Number,0,Units,,,1266,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2014,2014,NBR,Number,0,Units,,,1203,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,1231,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2016,2016,NBR,Number,0,Units,,,1286,,
ESP,Spain,EFIS,Fishing Sector,FEM,Female,FU,Full time,2017,2017,NBR,Number,0,Units,,,1119,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,19289,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,18495,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,18088,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,22010,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,12284,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,13720,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,13815,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,16856,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,16612,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,16208,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,15450,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,14577,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,14714,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2005,2005,NBR,Number,0,Units,,,1857,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2006,2006,NBR,Number,0,Units,,,1731,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2007,2007,NBR,Number,0,Units,,,1652,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2011,2011,NBR,Number,0,Units,,,95,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2012,2012,NBR,Number,0,Units,,,1935,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2013,2013,NBR,Number,0,Units,,,2184,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2014,2014,NBR,Number,0,Units,,,2111,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2015,2015,NBR,Number,0,Units,,,2077,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2016,2016,NBR,Number,0,Units,,,2140,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2017,2017,NBR,Number,0,Units,,,2263,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2005,2005,NBR,Number,0,Units,,,17432,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2006,2006,NBR,Number,0,Units,,,16764,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2007,2007,NBR,Number,0,Units,,,16436,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,22010,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,12284,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,13720,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,13720,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,14921,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,14428,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,14097,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2015,2015,NBR,Number,0,Units,,,13373,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2016,2016,NBR,Number,0,Units,,,12437,,
ESP,Spain,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2017,2017,NBR,Number,0,Units,,,12451,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,18409,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,17615,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,17130,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,21757,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,11918,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,13572,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,12977,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,16063,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,15846,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,15532,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,14765,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,13858,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,13950,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2005,2005,NBR,Number,0,Units,,,1818,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2006,2006,NBR,Number,0,Units,,,1701,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2007,2007,NBR,Number,0,Units,,,1623,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2011,2011,NBR,Number,0,Units,,,21,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2012,2012,NBR,Number,0,Units,,,1917,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2013,2013,NBR,Number,0,Units,,,2153,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2014,2014,NBR,Number,0,Units,,,2082,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2015,2015,NBR,Number,0,Units,,,2054,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2016,2016,NBR,Number,0,Units,,,2113,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2017,2017,NBR,Number,0,Units,,,2234,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2005,2005,NBR,Number,0,Units,,,16591,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2006,2006,NBR,Number,0,Units,,,15914,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2007,2007,NBR,Number,0,Units,,,15507,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2008,2008,NBR,Number,0,Units,,,21757,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2009,2009,NBR,Number,0,Units,,,11918,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2010,2010,NBR,Number,0,Units,,,13572,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2011,2011,NBR,Number,0,Units,,,12956,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2012,2012,NBR,Number,0,Units,,,14146,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2013,2013,NBR,Number,0,Units,,,13693,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2014,2014,NBR,Number,0,Units,,,13450,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2015,2015,NBR,Number,0,Units,,,12711,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2016,2016,NBR,Number,0,Units,,,11745,,
ESP,Spain,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2017,2017,NBR,Number,0,Units,,,11716,,
ESP,Spain,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,880,,
ESP,Spain,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,880,,
ESP,Spain,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,958,,
ESP,Spain,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,253,,
ESP,Spain,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,366,,
ESP,Spain,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,148,,
ESP,Spain,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,838,,
